timestamp,start_time,end_time,line_id,product_id,step_id,run_id,quantity,status,actual_machine_id
2024-09-19T18:00:00Z,2024-09-19T15:58:39Z,2024-09-19T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000157,1,complete,MX-103
2024-09-21T18:00:00Z,2024-09-21T14:53:39Z,2024-09-21T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000157,1,complete,MX-105
2024-09-23T15:09:25Z,2024-09-23T12:06:23Z,2024-09-23T15:09:25Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000157,1,complete,MX-105
2023-10-15T12:36:11Z,2023-10-15T09:54:23Z,2023-10-15T12:36:11Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000158,1,complete,MX-103
2023-10-17T17:35:20Z,2023-10-17T10:55:45Z,2023-10-17T17:35:20Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000158,1,complete,MX-104
2023-10-18T18:00:00Z,2023-10-18T16:47:16Z,2023-10-18T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000158,1,complete,MX-105
2023-10-20T13:28:26Z,2023-10-20T10:51:35Z,2023-10-20T13:28:26Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000158,1,complete,MX-103
2024-11-17T18:00:00Z,2024-11-17T17:49:57Z,2024-11-17T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000159,1,complete,MX-103
2024-11-18T15:48:13Z,2024-11-18T12:19:27Z,2024-11-18T15:48:13Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000159,1,complete,MX-103
2024-11-19T15:43:04Z,2024-11-19T08:59:32Z,2024-11-19T15:43:04Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000159,1,complete,MX-104
2024-11-20T18:00:00Z,2024-11-20T16:44:38Z,2024-11-20T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000159,1,complete,MX-105
2025-07-09T13:47:08Z,2025-07-09T09:29:29Z,2025-07-09T13:47:08Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000160,1,complete,MX-103
2025-07-10T18:00:00Z,2025-07-10T15:14:08Z,2025-07-10T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000160,1,complete,MX-102
2025-07-10T18:00:00Z,2025-07-10T17:59:00Z,2025-07-10T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000160,1,complete,MX-101
2025-07-11T15:34:46Z,2025-07-11T11:23:47Z,2025-07-11T15:34:46Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000160,1,complete,MX-103
2024-06-20T17:32:45Z,2024-06-20T12:53:20Z,2024-06-20T17:32:45Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000161,1,complete,MX-105
2024-06-20T18:21:07Z,2024-06-20T18:02:45Z,2024-06-20T18:21:07Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000161,1,complete,MX-105
2024-06-21T18:00:00Z,2024-06-21T09:06:36Z,2024-06-21T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000161,1,complete,MX-102
2024-06-23T16:35:41Z,2024-06-23T12:17:23Z,2024-06-23T16:35:41Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000161,1,complete,MX-105
2025-02-20T18:51:19Z,2025-02-20T18:15:49Z,2025-02-20T18:51:19Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000162,1,complete,MX-102
2025-02-20T18:31:00Z,2025-02-20T18:30:00Z,2025-02-20T18:31:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000162,1,complete,MX-104
2025-02-21T14:47:44Z,2025-02-21T10:17:49Z,2025-02-21T14:47:44Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000162,1,complete,MX-104
2025-02-22T16:25:42Z,2025-02-22T10:41:31Z,2025-02-22T16:25:42Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000162,1,complete,MX-105
2023-12-23T18:00:00Z,2023-12-23T15:14:01Z,2023-12-23T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000163,1,complete,MX-104
2023-12-25T15:09:27Z,2023-12-25T08:13:30Z,2023-12-25T15:09:27Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000163,1,complete,MX-105
2023-12-25T18:00:00Z,2023-12-25T15:32:40Z,2023-12-25T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000163,1,complete,MX-101
2023-12-25T18:00:00Z,2023-12-25T17:59:00Z,2023-12-25T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000163,1,complete,MX-105
2024-06-21T18:00:00Z,2024-06-21T16:50:23Z,2024-06-21T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000164,1,complete,MX-104
2024-06-21T18:00:00Z,2024-06-21T17:59:00Z,2024-06-21T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000164,1,complete,MX-101
2024-06-21T18:31:00Z,2024-06-21T18:30:00Z,2024-06-21T18:31:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000164,1,complete,MX-104
2024-06-21T18:31:00Z,2024-06-21T18:30:00Z,2024-06-21T18:31:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000164,1,complete,MX-101
2024-09-04T17:09:38Z,2024-09-04T13:31:01Z,2024-09-04T17:09:38Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000165,1,complete,MX-103
2024-09-04T18:00:00Z,2024-09-04T17:17:58Z,2024-09-04T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000165,1,complete,MX-105
2024-09-05T18:00:00Z,2024-09-05T12:54:16Z,2024-09-05T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000165,1,complete,MX-101
2024-09-06T18:00:00Z,2024-09-06T16:02:28Z,2024-09-06T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000165,1,complete,MX-105
2025-03-06T13:29:02Z,2025-03-06T09:01:23Z,2025-03-06T13:29:02Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000166,1,complete,MX-102
2025-03-06T18:00:00Z,2025-03-06T13:39:49Z,2025-03-06T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000166,1,complete,MX-103
2025-03-06T18:00:00Z,2025-03-06T17:59:00Z,2025-03-06T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000166,1,complete,MX-104
2025-03-06T18:00:00Z,2025-03-06T17:59:00Z,2025-03-06T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000166,1,complete,MX-105
2024-07-01T18:00:00Z,2024-07-01T16:27:03Z,2024-07-01T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000167,1,complete,MX-101
2024-07-01T18:00:00Z,2024-07-01T17:59:00Z,2024-07-01T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000167,1,complete,MX-103
2024-07-02T18:00:00Z,2024-07-02T16:38:22Z,2024-07-02T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000167,1,complete,MX-104
2024-07-03T18:00:00Z,2024-07-03T12:42:31Z,2024-07-03T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000167,1,complete,MX-104
2023-10-23T16:46:51Z,2023-10-23T10:57:56Z,2023-10-23T16:46:51Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000168,1,complete,MX-103
2023-10-24T18:00:00Z,2023-10-24T12:05:52Z,2023-10-24T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000168,1,complete,MX-104
2023-10-24T18:31:00Z,2023-10-24T18:30:00Z,2023-10-24T18:31:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000168,1,complete,MX-101
2023-10-24T18:31:00Z,2023-10-24T18:30:00Z,2023-10-24T18:31:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000168,1,complete,MX-105
2024-12-01T18:00:00Z,2024-12-01T14:20:53Z,2024-12-01T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000169,1,complete,MX-104
2024-12-03T18:00:00Z,2024-12-03T13:30:01Z,2024-12-03T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000169,1,complete,MX-103
2024-12-03T18:31:00Z,2024-12-03T18:30:00Z,2024-12-03T18:31:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000169,1,complete,MX-102
2024-12-04T18:00:00Z,2024-12-04T13:26:00Z,2024-12-04T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000169,1,complete,MX-103
2024-07-04T16:29:05Z,2024-07-04T13:02:25Z,2024-07-04T16:29:05Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000170,1,complete,MX-103
2024-07-05T16:18:56Z,2024-07-05T10:43:45Z,2024-07-05T16:18:56Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000170,1,complete,MX-103
2024-07-07T18:00:00Z,2024-07-07T13:49:04Z,2024-07-07T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000170,1,complete,MX-101
2024-07-09T16:49:07Z,2024-07-09T13:22:52Z,2024-07-09T16:49:07Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000170,1,complete,MX-101
2023-10-31T15:13:47Z,2023-10-31T11:27:26Z,2023-10-31T15:13:47Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000171,1,complete,MX-102
2023-11-02T18:00:00Z,2023-11-02T14:31:34Z,2023-11-02T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000171,1,complete,MX-104
2023-11-03T18:00:00Z,2023-11-03T13:20:53Z,2023-11-03T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000171,1,complete,MX-104
2023-11-04T18:00:00Z,2023-11-04T14:06:36Z,2023-11-04T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000171,1,complete,MX-105
2024-08-04T17:55:05Z,2024-08-04T14:01:53Z,2024-08-04T17:55:05Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000172,1,complete,MX-102
2024-08-06T15:29:47Z,2024-08-06T10:08:38Z,2024-08-06T15:29:47Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000172,1,complete,MX-105
2024-08-08T18:00:00Z,2024-08-08T11:32:29Z,2024-08-08T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000172,1,complete,MX-103
2024-08-09T18:00:00Z,2024-08-09T15:31:13Z,2024-08-09T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000172,1,complete,MX-105
2024-04-17T18:00:00Z,2024-04-17T16:19:47Z,2024-04-17T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000173,1,complete,MX-102
2024-04-17T18:00:00Z,2024-04-17T17:59:00Z,2024-04-17T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000173,1,complete,MX-101
2024-04-17T18:00:00Z,2024-04-17T17:59:00Z,2024-04-17T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000173,1,complete,MX-105
2024-04-18T18:00:00Z,2024-04-18T16:54:44Z,2024-04-18T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000173,1,complete,MX-105
2025-06-15T18:00:00Z,2025-06-15T15:49:01Z,2025-06-15T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000174,1,complete,MX-105
2025-06-17T11:16:24Z,2025-06-17T08:05:05Z,2025-06-17T11:16:24Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000174,1,complete,MX-102
2025-06-17T18:00:00Z,2025-06-17T13:51:56Z,2025-06-17T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000174,1,complete,MX-103
2025-06-17T18:00:00Z,2025-06-17T17:59:00Z,2025-06-17T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000174,1,complete,MX-102
2024-08-09T18:00:00Z,2024-08-09T14:58:56Z,2024-08-09T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000175,1,complete,MX-102
2024-08-10T16:18:27Z,2024-08-10T09:11:18Z,2024-08-10T16:18:27Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000175,1,complete,MX-104
2024-08-12T18:00:00Z,2024-08-12T17:28:17Z,2024-08-12T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000175,1,complete,MX-102
2024-08-13T18:00:00Z,2024-08-13T14:14:21Z,2024-08-13T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000175,1,complete,MX-103
2024-03-11T17:49:11Z,2024-03-11T15:20:36Z,2024-03-11T17:49:11Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000176,1,complete,MX-102
2024-03-12T18:00:00Z,2024-03-12T11:50:40Z,2024-03-12T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000176,1,complete,MX-105
2024-03-12T18:00:00Z,2024-03-12T17:59:00Z,2024-03-12T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000176,1,complete,MX-103
2024-03-14T18:00:00Z,2024-03-14T12:39:23Z,2024-03-14T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000176,1,complete,MX-101
2025-08-02T10:57:07Z,2025-08-02T08:21:33Z,2025-08-02T10:57:07Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000177,1,complete,MX-101
2025-08-04T18:00:00Z,2025-08-04T16:05:18Z,2025-08-04T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000177,1,complete,MX-105
2025-08-06T16:25:33Z,2025-08-06T10:47:15Z,2025-08-06T16:25:33Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000177,1,complete,MX-101
2025-08-07T18:00:00Z,2025-08-07T15:39:42Z,2025-08-07T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000177,1,complete,MX-103
2024-11-26T14:21:21Z,2024-11-26T09:54:35Z,2024-11-26T14:21:21Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000178,1,complete,MX-101
2024-11-27T16:59:56Z,2024-11-27T10:04:31Z,2024-11-27T16:59:56Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000178,1,complete,MX-105
2024-11-28T18:00:00Z,2024-11-28T12:47:15Z,2024-11-28T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000178,1,complete,MX-101
2024-11-30T16:25:05Z,2024-11-30T13:22:36Z,2024-11-30T16:25:05Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000178,1,complete,MX-103
2025-08-29T17:21:22Z,2025-08-29T14:01:06Z,2025-08-29T17:21:22Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000179,1,complete,MX-104
2025-08-29T18:00:00Z,2025-08-29T17:29:04Z,2025-08-29T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000179,1,complete,MX-101
2025-08-30T18:00:00Z,2025-08-30T09:38:23Z,2025-08-30T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000179,1,complete,MX-101
2025-08-31T16:26:06Z,2025-08-31T12:12:29Z,2025-08-31T16:26:06Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000179,1,complete,MX-103
2023-11-15T17:04:36Z,2023-11-15T11:10:49Z,2023-11-15T17:04:36Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000180,1,complete,MX-104
2023-11-16T18:00:00Z,2023-11-16T13:41:33Z,2023-11-16T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000180,1,complete,MX-101
2023-11-16T18:00:00Z,2023-11-16T17:59:00Z,2023-11-16T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000180,1,complete,MX-104
2023-11-17T18:00:00Z,2023-11-17T14:30:30Z,2023-11-17T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000180,1,complete,MX-102
2024-10-10T14:11:03Z,2024-10-10T11:19:44Z,2024-10-10T14:11:03Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000181,1,complete,MX-101
2024-10-12T18:00:00Z,2024-10-12T12:56:54Z,2024-10-12T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000181,1,complete,MX-102
2024-10-14T16:01:39Z,2024-10-14T11:02:10Z,2024-10-14T16:01:39Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000181,1,complete,MX-103
2024-10-15T13:57:06Z,2024-10-15T09:53:16Z,2024-10-15T13:57:06Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000181,1,complete,MX-104
2024-03-28T18:00:00Z,2024-03-28T14:31:41Z,2024-03-28T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000182,1,complete,MX-101
2024-03-30T18:00:00Z,2024-03-30T16:53:09Z,2024-03-30T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000182,1,complete,MX-104
2024-03-30T18:00:00Z,2024-03-30T17:59:00Z,2024-03-30T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000182,1,complete,MX-101
2024-03-31T18:00:00Z,2024-03-31T14:09:30Z,2024-03-31T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000182,1,complete,MX-103
2025-08-02T18:00:00Z,2025-08-02T16:46:23Z,2025-08-02T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000183,1,complete,MX-103
2025-08-03T12:03:05Z,2025-08-03T08:59:36Z,2025-08-03T12:03:05Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000183,1,complete,MX-102
2025-08-05T18:00:00Z,2025-08-05T17:01:35Z,2025-08-05T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000183,1,complete,MX-101
2025-08-06T16:06:31Z,2025-08-06T12:23:07Z,2025-08-06T16:06:31Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000183,1,complete,MX-104
2025-04-10T18:00:00Z,2025-04-10T15:20:29Z,2025-04-10T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000184,1,complete,MX-103
2025-04-12T18:00:00Z,2025-04-12T16:05:10Z,2025-04-12T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000184,1,complete,MX-102
2025-04-14T19:56:40Z,2025-04-14T18:04:59Z,2025-04-14T19:56:40Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000184,1,complete,MX-101
2025-04-14T18:31:00Z,2025-04-14T18:30:00Z,2025-04-14T18:31:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000184,1,complete,MX-102
2025-06-04T18:00:00Z,2025-06-04T13:32:42Z,2025-06-04T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000185,1,complete,MX-101
2025-06-06T18:00:00Z,2025-06-06T14:12:18Z,2025-06-06T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000185,1,complete,MX-105
2025-06-08T18:00:00Z,2025-06-08T14:02:36Z,2025-06-08T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000185,1,complete,MX-103
2025-06-09T18:00:00Z,2025-06-09T16:14:17Z,2025-06-09T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000185,1,complete,MX-104
2024-09-08T17:54:21Z,2024-09-08T13:18:55Z,2024-09-08T17:54:21Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000186,1,complete,MX-103
2024-09-08T18:00:00Z,2024-09-08T17:59:00Z,2024-09-08T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000186,1,complete,MX-105
2024-09-10T15:55:37Z,2024-09-10T09:56:49Z,2024-09-10T15:55:37Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000186,1,complete,MX-102
2024-09-10T18:00:00Z,2024-09-10T16:04:39Z,2024-09-10T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000186,1,complete,MX-103
2024-01-13T14:57:10Z,2024-01-13T08:50:47Z,2024-01-13T14:57:10Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000187,1,complete,MX-105
2024-01-15T18:00:00Z,2024-01-15T16:19:35Z,2024-01-15T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000187,1,complete,MX-104
2024-01-17T15:59:29Z,2024-01-17T08:04:44Z,2024-01-17T15:59:29Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000187,1,complete,MX-102
2024-01-19T18:00:00Z,2024-01-19T17:15:14Z,2024-01-19T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000187,1,complete,MX-101
2024-02-03T18:00:00Z,2024-02-03T13:51:32Z,2024-02-03T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000188,1,complete,MX-102
2024-02-05T16:53:12Z,2024-02-05T12:31:08Z,2024-02-05T16:53:12Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000188,1,complete,MX-102
2024-02-07T15:35:42Z,2024-02-07T10:25:40Z,2024-02-07T15:35:42Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000188,1,complete,MX-102
2024-02-08T15:09:35Z,2024-02-08T11:57:23Z,2024-02-08T15:09:35Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000188,1,complete,MX-105
2025-08-13T15:39:09Z,2025-08-13T11:14:13Z,2025-08-13T15:39:09Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000189,1,complete,MX-104
2025-08-13T18:00:00Z,2025-08-13T15:46:07Z,2025-08-13T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000189,1,complete,MX-102
2025-08-14T18:00:00Z,2025-08-14T15:41:21Z,2025-08-14T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000189,1,complete,MX-102
2025-08-14T18:00:00Z,2025-08-14T17:59:00Z,2025-08-14T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000189,1,complete,MX-101
2024-06-24T17:15:49Z,2024-06-24T10:55:47Z,2024-06-24T17:15:49Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000190,1,complete,MX-104
2024-06-25T15:34:55Z,2024-06-25T09:07:45Z,2024-06-25T15:34:55Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000190,1,complete,MX-102
2024-06-25T18:27:08Z,2024-06-25T16:04:55Z,2024-06-25T18:27:08Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000190,1,complete,MX-102
2024-06-27T16:46:08Z,2024-06-27T12:19:31Z,2024-06-27T16:46:08Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000190,1,complete,MX-101
2024-10-19T18:00:00Z,2024-10-19T13:41:30Z,2024-10-19T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000191,1,complete,MX-104
2024-10-19T18:00:00Z,2024-10-19T17:59:00Z,2024-10-19T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000191,1,complete,MX-102
2024-10-20T18:00:00Z,2024-10-20T14:41:40Z,2024-10-20T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000191,1,complete,MX-105
2024-10-21T17:33:01Z,2024-10-21T13:21:19Z,2024-10-21T17:33:01Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000191,1,complete,MX-105
2024-03-20T14:04:52Z,2024-03-20T10:10:21Z,2024-03-20T14:04:52Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000192,1,complete,MX-103
2024-03-21T16:27:38Z,2024-03-21T12:48:37Z,2024-03-21T16:27:38Z,LINE-B,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000192,1,complete,MX-102
2024-03-21T18:00:00Z,2024-03-21T16:37:37Z,2024-03-21T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000192,1,complete,MX-104
2024-03-21T18:00:00Z,2024-03-21T17:59:00Z,2024-03-21T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000192,1,complete,MX-105
2025-02-08T17:12:36Z,2025-02-08T14:31:07Z,2025-02-08T17:12:36Z,LINE-B,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000193,1,complete,MX-105
2025-02-09T16:57:00Z,2025-02-09T11:20:50Z,2025-02-09T16:57:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000193,1,complete,MX-102
2025-02-11T18:00:00Z,2025-02-11T17:53:11Z,2025-02-11T18:00:00Z,LINE-B,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000193,1,complete,MX-105
2025-02-12T16:56:14Z,2025-02-12T11:53:02Z,2025-02-12T16:56:14Z,LINE-B,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000193,1,complete,MX-105
2024-05-05T18:00:00Z,2024-05-05T17:39:26Z,2024-05-05T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-1,PRD-1-RUN-000194,1,complete,MX-102
2024-05-05T18:00:00Z,2024-05-05T17:59:00Z,2024-05-05T18:00:00Z,LINE-A,PRD-1,PRD-1-STEP-2,PRD-1-RUN-000194,1,complete,MX-101
2024-05-05T18:31:00Z,2024-05-05T18:30:00Z,2024-05-05T18:31:00Z,LINE-A,PRD-1,PRD-1-STEP-3,PRD-1-RUN-000194,1,complete,MX-102
2024-05-07T17:13:54Z,2024-05-07T12:40:15Z,2024-05-07T17:13:54Z,LINE-A,PRD-1,PRD-1-STEP-4,PRD-1-RUN-000194,1,complete,MX-101
